date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:14	11990/11990	---M--	200	added ('OK')	image/png	etag:%225ed50600-2ed6%22	https://www.hypergiant.com/wp-content/uploads/2020/06/awards-stevie-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/awards-stevie-1.png	(from https://www.hypergiant.com/about/)
18:30:15	7000/7000	---M--	200	added ('OK')	image/png	etag:%225ed44abc-1b58%22	https://www.hypergiant.com/wp-content/uploads/2020/06/Corporate-Vision.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/Corporate-Vision.png	(from https://www.hypergiant.com/about/)
18:30:15	4405/4405	---M--	200	added ('OK')	image/png	etag:%225ef5095f-1135%22	https://www.hypergiant.com/wp-content/uploads/2020/06/Telly-Awards.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/Telly-Awards.png	(from https://www.hypergiant.com/about/)
18:30:15	9189/9189	---M--	200	added ('OK')	image/png	etag:%225ef50961-23e5%22	https://www.hypergiant.com/wp-content/uploads/2020/06/NYX-Awards.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/NYX-Awards.png	(from https://www.hypergiant.com/about/)
18:30:15	9471/9471	---M--	200	added ('OK')	image/png	etag:%225ef50964-24ff%22	https://www.hypergiant.com/wp-content/uploads/2020/06/Communitas.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/Communitas.png	(from https://www.hypergiant.com/about/)
18:30:15	4029/4029	---M--	200	added ('OK')	image/png	etag:%225dfda32c-fbd%22	https://www.hypergiant.com/wp-content/uploads/2019/08/adweek-header-wt-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/adweek-header-wt-1.png	(from https://www.hypergiant.com/about/)
18:30:16	6285/6285	---M--	200	added ('OK')	image/png	etag:%225dfda32c-188d%22	https://www.hypergiant.com/wp-content/uploads/2019/08/wired-logo-transparent-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/wired-logo-transparent-1.png	(from https://www.hypergiant.com/about/)
18:30:16	4714434/4714434	---M--	200	added ('OK')	image/png	etag:%225dfda32c-47efc2%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Image.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Image.png	(from https://www.hypergiant.com/about/)
18:30:16	7108/7108	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1bc4%22	https://www.hypergiant.com/wp-content/uploads/2019/08/1280px-CNBC_logo.svg-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/1280px-CNBC_logo.svg-1.png	(from https://www.hypergiant.com/about/)
18:30:16	4137/4137	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1029%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Forbes_logo.svg-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Forbes_logo.svg-1.png	(from https://www.hypergiant.com/about/)
18:30:16	4529/4529	---M--	200	added ('OK')	image/png	etag:%225dfda32c-11b1%22	https://www.hypergiant.com/wp-content/uploads/2019/08/TC-logo-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/TC-logo-1.png	(from https://www.hypergiant.com/about/)
18:30:17	7366/7366	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1cc6%22	https://www.hypergiant.com/wp-content/uploads/2019/08/VentureBeat_VB_Logo-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/VentureBeat_VB_Logo-1.png	(from https://www.hypergiant.com/about/)
18:30:17	4508/4508	---M--	200	added ('OK')	image/png	etag:%225dfda32c-119c%22	https://www.hypergiant.com/wp-content/uploads/2019/08/entrepreneur-logo-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/entrepreneur-logo-1.png	(from https://www.hypergiant.com/about/)
18:30:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Dec%202020%2013:00:17%20GMT	https://www.hypergiant.com/press-page	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/press-page	(from https://www.hypergiant.com/about/)
18:30:18	152345/152345	---M--	200	added ('OK')	image/png	etag:%225dfda32c-25319%22	https://www.hypergiant.com/wp-content/uploads/2019/02/p11.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/02/p11.png	(from https://www.hypergiant.com/about/)
18:30:18	273045/273045	---M--	200	added ('OK')	image/png	etag:%225dfda32c-42a95%22	https://www.hypergiant.com/wp-content/uploads/2019/01/p22.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/01/p22.png	(from https://www.hypergiant.com/about/)
18:30:19	258716/258716	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3f29c%22	https://www.hypergiant.com/wp-content/uploads/2019/01/p33.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/01/p33.png	(from https://www.hypergiant.com/about/)
18:30:19	130979/130979	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1ffa3%22	https://www.hypergiant.com/wp-content/uploads/2019/01/p44.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/01/p44.png	(from https://www.hypergiant.com/about/)
18:30:20	366651/366651	---M--	200	added ('OK')	image/png	etag:%225ef3ec41-5983b%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-5.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-5.png	(from https://www.hypergiant.com/about/)
18:30:20	145002/145002	---M--	200	added ('OK')	image/png	etag:%225ef3ec65-2366a%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-7.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-7.png	(from https://www.hypergiant.com/about/)
18:30:20	143732/143732	---M--	200	added ('OK')	image/png	etag:%225ef3ec56-23174%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-6.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-6.png	(from https://www.hypergiant.com/about/)
18:30:21	280302/280302	---M--	200	added ('OK')	image/png	etag:%225ef3ec7b-446ee%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-8.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-8.png	(from https://www.hypergiant.com/about/)
18:30:22	244448/244448	---M--	200	added ('OK')	image/png	etag:%225ef3ec96-3bae0%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-11.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-11.png	(from https://www.hypergiant.com/about/)
18:30:22	362138/362138	---M--	200	added ('OK')	image/png	etag:%225dfda32c-5869a%22	https://www.hypergiant.com/wp-content/uploads/2019/08/P14_full.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/P14_full.png	(from https://www.hypergiant.com/about/)
18:30:23	378467/378467	---M--	200	added ('OK')	image/png	etag:%225ef3ed4f-5c663%22	https://www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-12.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2020/06/cultural-evidence-12.png	(from https://www.hypergiant.com/about/)
18:30:23	2254/2254	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Dec%202020%2013:00:23%20GMT	https://www.hypergiant.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hypergiant.com%2Frd%2F	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-json/oembed/1.0/embed2eee.json	(from https://www.hypergiant.com/rd/)
18:30:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Dec%202020%2013:00:23%20GMT	https://www.hypergiant.com/?p=4019	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/indexf743.html	(from https://www.hypergiant.com/rd/)
18:30:24	634480/634480	---M--	200	added ('OK')	image/png	etag:%225dfda32c-9ae70%22	https://www.hypergiant.com/wp-content/uploads/2019/08/P15_full.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/P15_full.png	(from https://www.hypergiant.com/about/)
18:30:24	2343/2343	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Dec%202020%2013:00:23%20GMT	https://www.hypergiant.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.hypergiant.com%2Frd%2F&format=xml	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-json/oembed/1.0/embedc1f6	(from https://www.hypergiant.com/rd/)
18:30:24	5232/5232	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1470%22	https://www.hypergiant.com/wp-content/uploads/2019/08/rd-logo.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/rd-logo.png	(from https://www.hypergiant.com/rd/)
18:30:24	994/994	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3e2%22	https://www.hypergiant.com/wp-content/uploads/2019/01/galatic-plussign.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/01/galatic-plussign.png	(from https://www.hypergiant.com/rd/)
18:30:24	994/994	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3e2%22	https://www.hypergiant.com/wp-content/uploads/2019/02/galatic-plussign.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/02/galatic-plussign.png	(from https://www.hypergiant.com/rd/)
18:30:25	148905/148905	---M--	200	added ('OK')	image/png	etag:%225dfda32c-245a9%22	https://www.hypergiant.com/wp-content/uploads/2019/08/philoosphy-graphics-diagram.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/philoosphy-graphics-diagram.png	(from https://www.hypergiant.com/rd/)
18:30:25	10587/10587	---M--	200	added ('OK')	image/png	etag:%225dfda32c-295b%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Classiified.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Classiified.png	(from https://www.hypergiant.com/rd/)
18:30:26	186534/186534	---M--	200	added ('OK')	image/png	etag:%225dfda32c-2d8a6%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Lab-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Lab-1.png	(from https://www.hypergiant.com/rd/)
18:30:26	120019/120019	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1d4d3%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Schematic-Full.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Schematic-Full.png	(from https://www.hypergiant.com/rd/)
18:30:26	4355/4355	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-1103%22	https://www.hypergiant.com/wp-content/uploads/2019/08/1-1.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/1-1.svg	(from https://www.hypergiant.com/rd/)
18:30:26	2970/2970	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-b9a%22	https://www.hypergiant.com/wp-content/uploads/2019/08/2-1.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/2-1.svg	(from https://www.hypergiant.com/rd/)
18:30:26	3835/3835	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-efb%22	https://www.hypergiant.com/wp-content/uploads/2019/08/3.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/3.svg	(from https://www.hypergiant.com/rd/)
18:30:26	2942/2942	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-b7e%22	https://www.hypergiant.com/wp-content/uploads/2019/08/4.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/4.svg	(from https://www.hypergiant.com/rd/)
18:30:27	3000/3000	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-bb8%22	https://www.hypergiant.com/wp-content/uploads/2019/08/5.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/5.svg	(from https://www.hypergiant.com/rd/)
18:30:27	4534/4534	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-11b6%22	https://www.hypergiant.com/wp-content/uploads/2019/08/6.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/6.svg	(from https://www.hypergiant.com/rd/)
18:30:27	1842/1842	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-732%22	https://www.hypergiant.com/wp-content/uploads/2019/08/7.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/7.svg	(from https://www.hypergiant.com/rd/)
18:30:27	5873/5873	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-16f1%22	https://www.hypergiant.com/wp-content/uploads/2019/08/8.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/8.svg	(from https://www.hypergiant.com/rd/)
18:30:28	7223/7223	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-1c37%22	https://www.hypergiant.com/wp-content/uploads/2019/08/9.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/9.svg	(from https://www.hypergiant.com/rd/)
18:30:28	3137/3137	---M--	200	added ('OK')	image/png	etag:%225dfda32c-c41%22	https://www.hypergiant.com/wp-content/uploads/2019/08/1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/1.png	(from https://www.hypergiant.com/rd/)
18:30:28	4114/4114	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1012%22	https://www.hypergiant.com/wp-content/uploads/2019/08/2.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/2.png	(from https://www.hypergiant.com/rd/)
18:30:28	11217/11217	---M--	200	added ('OK')	image/png	etag:%225dfda32c-2bd1%22	https://www.hypergiant.com/wp-content/uploads/2019/08/3.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/3.png	(from https://www.hypergiant.com/rd/)
18:30:29	3417/3417	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-d59%22	https://www.hypergiant.com/wp-content/uploads/2019/08/11.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/11.svg	(from https://www.hypergiant.com/rd/)
18:30:29	3592/3592	---M--	200	added ('OK')	image/png	etag:%225dfda32c-e08%22	https://www.hypergiant.com/wp-content/uploads/2019/08/12.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/12.png	(from https://www.hypergiant.com/rd/)
18:30:29	6914/6914	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-1b02%22	https://www.hypergiant.com/wp-content/uploads/2019/08/13.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/13.svg	(from https://www.hypergiant.com/rd/)
18:30:29	4523/4523	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-11ab%22	https://www.hypergiant.com/wp-content/uploads/2019/08/14.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/14.svg	(from https://www.hypergiant.com/rd/)
18:30:30	3207/3207	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-c87%22	https://www.hypergiant.com/wp-content/uploads/2019/08/15.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/15.svg	(from https://www.hypergiant.com/rd/)
18:30:30	2705/2705	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-a91%22	https://www.hypergiant.com/wp-content/uploads/2019/08/16.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/16.svg	(from https://www.hypergiant.com/rd/)
18:30:30	1593/1593	---M--	200	added ('OK')	image/png	etag:%225dfda32c-639%22	https://www.hypergiant.com/wp-content/uploads/2019/08/17.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/17.png	(from https://www.hypergiant.com/rd/)
18:30:30	2404/2404	---M--	200	added ('OK')	image/png	etag:%225dfda32c-964%22	https://www.hypergiant.com/wp-content/uploads/2019/08/4.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/4.png	(from https://www.hypergiant.com/rd/)
18:30:31	5010/5010	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1392%22	https://www.hypergiant.com/wp-content/uploads/2019/08/5.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/5.png	(from https://www.hypergiant.com/rd/)
18:30:31	13668/13668	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3564%22	https://www.hypergiant.com/wp-content/uploads/2019/08/6.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/6.png	(from https://www.hypergiant.com/rd/)
18:30:31	2884/2884	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-b44%22	https://www.hypergiant.com/wp-content/uploads/2019/08/19.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/19.svg	(from https://www.hypergiant.com/rd/)
18:30:31	1927/1927	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-787%22	https://www.hypergiant.com/wp-content/uploads/2019/08/20.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/20.svg	(from https://www.hypergiant.com/rd/)
18:30:31	973/973	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-3cd%22	https://www.hypergiant.com/wp-content/uploads/2019/08/21.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/21.svg	(from https://www.hypergiant.com/rd/)
18:30:32	2908/2908	---M--	200	added ('OK')	image/png	etag:%225dfda32c-b5c%22	https://www.hypergiant.com/wp-content/uploads/2019/08/7.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/7.png	(from https://www.hypergiant.com/rd/)
18:30:32	3808/3808	---M--	200	added ('OK')	image/png	etag:%225dfda32c-ee0%22	https://www.hypergiant.com/wp-content/uploads/2019/08/8.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/8.png	(from https://www.hypergiant.com/rd/)
18:30:32	6257/6257	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1871%22	https://www.hypergiant.com/wp-content/uploads/2019/08/9.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/9.png	(from https://www.hypergiant.com/rd/)
18:30:32	1129/1129	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-469%22	https://www.hypergiant.com/wp-content/uploads/2019/08/23.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/23.svg	(from https://www.hypergiant.com/rd/)
18:30:33	1521/1521	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-5f1%22	https://www.hypergiant.com/wp-content/uploads/2019/08/24.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/24.svg	(from https://www.hypergiant.com/rd/)
18:30:33	2112/2112	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-840%22	https://www.hypergiant.com/wp-content/uploads/2019/08/25.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/25.svg	(from https://www.hypergiant.com/rd/)
18:30:33	3714/3714	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-e82%22	https://www.hypergiant.com/wp-content/uploads/2019/08/26.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/26.svg	(from https://www.hypergiant.com/rd/)
18:30:33	2533/2533	---M--	200	added ('OK')	image/png	etag:%225dfda32c-9e5%22	https://www.hypergiant.com/wp-content/uploads/2019/08/10.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/10.png	(from https://www.hypergiant.com/rd/)
18:30:34	3800/3800	---M--	200	added ('OK')	image/png	etag:%225dfda32c-ed8%22	https://www.hypergiant.com/wp-content/uploads/2019/08/11.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/11.png	(from https://www.hypergiant.com/rd/)
18:30:34	6258/6258	---M--	200	added ('OK')	image/png	etag:%225dfda32c-1872%22	https://www.hypergiant.com/wp-content/uploads/2019/08/12-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/12-1.png	(from https://www.hypergiant.com/rd/)
18:30:34	2284/2284	---M--	200	added ('OK')	image/png	etag:%225dfda32c-8ec%22	https://www.hypergiant.com/wp-content/uploads/2019/08/13.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/13.png	(from https://www.hypergiant.com/rd/)
18:30:34	4542/4542	---M--	200	added ('OK')	image/png	etag:%225dfda32c-11be%22	https://www.hypergiant.com/wp-content/uploads/2019/08/14.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/14.png	(from https://www.hypergiant.com/rd/)
18:30:34	13212/13212	---M--	200	added ('OK')	image/png	etag:%225dfda32c-339c%22	https://www.hypergiant.com/wp-content/uploads/2019/08/15.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/15.png	(from https://www.hypergiant.com/rd/)
18:30:35	2099/2099	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-833%22	https://www.hypergiant.com/wp-content/uploads/2019/08/29.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/29.svg	(from https://www.hypergiant.com/rd/)
18:30:35	2829/2829	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-b0d%22	https://www.hypergiant.com/wp-content/uploads/2019/08/30.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/30.svg	(from https://www.hypergiant.com/rd/)
18:30:35	2252/2252	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225dfda32c-8cc%22	https://www.hypergiant.com/wp-content/uploads/2019/08/31.svg	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/31.svg	(from https://www.hypergiant.com/rd/)
18:30:35	2450/2450	---M--	200	added ('OK')	image/png	etag:%225dfda32c-992%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Header_Garnish.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Header_Garnish.png	(from https://www.hypergiant.com/rd/)
18:30:35	4783/4783	---M--	200	added ('OK')	image/png	etag:%225dfda32c-12af%22	https://www.hypergiant.com/wp-content/uploads/2019/08/rd-project-logo.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/rd-project-logo.png	(from https://www.hypergiant.com/rd/)
18:30:36	62275/62275	---M--	200	added ('OK')	image/png	etag:%225dfda32c-f343%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Hand-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Hand-1.png	(from https://www.hypergiant.com/rd/)
18:30:36	239621/239621	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3a805%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Helmet-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Helmet-1.png	(from https://www.hypergiant.com/rd/)
18:30:36	1977/1977	---M--	200	added ('OK')	image/png	etag:%225dfda32c-7b9%22	https://www.hypergiant.com/wp-content/uploads/2019/08/rd-press-logo-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/rd-press-logo-1.png	(from https://www.hypergiant.com/rd/)
18:30:36	5935/5935	---M--	200	added ('OK')	image/png	etag:%225dfda32c-172f%22	https://www.hypergiant.com/wp-content/uploads/2019/08/rd-project2-logo.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/rd-project2-logo.png	(from https://www.hypergiant.com/rd/)
18:30:37	241109/241109	---M--	200	added ('OK')	image/png	etag:%225dfda32c-3add5%22	https://www.hypergiant.com/wp-content/uploads/2019/08/Holo-projection-1.png	C:/Users/AnkitaSingh/Desktop/ajax/intern1/intern1/www.hypergiant.com/wp-content/uploads/2019/08/Holo-projection-1.png	(from https://www.hypergiant.com/rd/)
